timestamp,run_name,model,contrastive,gradient,window_size,epochs,batch_size,lr,seed,device,fft,fft_cutoff,sampling_rate,dataset,checkpoint,window,batch,acc1,acc5,precision_macro,recall_macro,f1_macro,per_category,_source_file
2025-09-22T04:15:18,cSEL_grad_w100-mlp-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041501-ea5f0b,mlp,True,0,100,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-mlp-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041501-ea5f0b.pt,100,32,25.612053275108337,56.49717450141907,21.820496750795467,25.561111111111114,21.038814947074695,"{'Fruits': {'n': 105, 'acc@1': 20.0, 'acc@5': 58.0952380952381}, 'Herbs': {'n': 107, 'acc@1': 17.75700934579439, 'acc@5': 52.336448598130836}, 'Nuts': {'n': 113, 'acc@1': 26.548672566371685, 'acc@5': 58.4070796460177}, 'Spices': {'n': 104, 'acc@1': 34.61538461538461, 'acc@5': 60.57692307692307}, 'Vegetables': {'n': 102, 'acc@1': 29.411764705882355, 'acc@5': 52.94117647058824}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-mlp-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041501-ea5f0b/results.jsonl
2025-09-22T04:15:37,cSEL_grad_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041521-a0c178,mlp,True,25,100,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041521-a0c178.pt,100,32,26.693227887153625,60.756975412368774,26.572123557034043,26.594949494949493,23.818851262029998,"{'Fruits': {'n': 99, 'acc@1': 21.21212121212121, 'acc@5': 62.62626262626263}, 'Herbs': {'n': 98, 'acc@1': 37.755102040816325, 'acc@5': 67.3469387755102}, 'Nuts': {'n': 107, 'acc@1': 18.69158878504673, 'acc@5': 45.794392523364486}, 'Spices': {'n': 98, 'acc@1': 35.714285714285715, 'acc@5': 67.3469387755102}, 'Vegetables': {'n': 100, 'acc@1': 21.0, 'acc@5': 62.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-mlp-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041521-a0c178/results.jsonl
2025-09-22T04:15:59,cSEL_grad_w100-cnn-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041540-2283b0,cnn,True,0,100,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-cnn-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041540-2283b0.pt,100,32,31.073445081710815,69.30320262908936,32.81136890368639,30.899747474747468,28.466959931737453,"{'Fruits': {'n': 105, 'acc@1': 34.285714285714285, 'acc@5': 63.8095238095238}, 'Herbs': {'n': 107, 'acc@1': 22.429906542056074, 'acc@5': 54.20560747663551}, 'Nuts': {'n': 113, 'acc@1': 31.858407079646017, 'acc@5': 84.95575221238938}, 'Spices': {'n': 104, 'acc@1': 39.42307692307692, 'acc@5': 77.88461538461539}, 'Vegetables': {'n': 102, 'acc@1': 27.450980392156865, 'acc@5': 64.70588235294117}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-cnn-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041540-2283b0/results.jsonl
2025-09-22T04:16:22,cSEL_grad_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041603-da8435,cnn,True,25,100,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041603-da8435.pt,100,32,54.98008131980896,88.44621777534485,63.41028778446236,54.888888888888886,52.88043357997992,"{'Fruits': {'n': 99, 'acc@1': 66.66666666666666, 'acc@5': 97.97979797979798}, 'Herbs': {'n': 98, 'acc@1': 53.06122448979592, 'acc@5': 79.59183673469387}, 'Nuts': {'n': 107, 'acc@1': 61.6822429906542, 'acc@5': 88.78504672897196}, 'Spices': {'n': 98, 'acc@1': 53.06122448979592, 'acc@5': 89.79591836734694}, 'Vegetables': {'n': 100, 'acc@1': 40.0, 'acc@5': 86.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-cnn-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041603-da8435/results.jsonl
2025-09-22T04:17:02,cSEL_grad_w100-lstm-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041625-2bd19b,lstm,True,0,100,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-lstm-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041625-2bd19b.pt,100,32,33.145007491111755,59.887003898620605,36.24864705555882,33.64040404040404,29.797154670221516,"{'Fruits': {'n': 105, 'acc@1': 36.19047619047619, 'acc@5': 58.0952380952381}, 'Herbs': {'n': 107, 'acc@1': 26.168224299065418, 'acc@5': 49.532710280373834}, 'Nuts': {'n': 113, 'acc@1': 23.008849557522122, 'acc@5': 60.17699115044248}, 'Spices': {'n': 104, 'acc@1': 49.03846153846153, 'acc@5': 75.96153846153845}, 'Vegetables': {'n': 102, 'acc@1': 32.35294117647059, 'acc@5': 55.88235294117647}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-lstm-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041625-2bd19b/results.jsonl
2025-09-22T04:17:42,cSEL_grad_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041706-c0ad45,lstm,True,25,100,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041706-c0ad45.pt,100,32,51.992034912109375,83.26693773269653,53.700222481337036,52.07878787878788,50.02823633191134,"{'Fruits': {'n': 99, 'acc@1': 58.58585858585859, 'acc@5': 81.81818181818183}, 'Herbs': {'n': 98, 'acc@1': 50.0, 'acc@5': 78.57142857142857}, 'Nuts': {'n': 107, 'acc@1': 48.598130841121495, 'acc@5': 81.30841121495327}, 'Spices': {'n': 98, 'acc@1': 53.06122448979592, 'acc@5': 87.75510204081633}, 'Vegetables': {'n': 100, 'acc@1': 50.0, 'acc@5': 87.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-lstm-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041706-c0ad45/results.jsonl
2025-09-22T04:18:21,cSEL_grad_w100-transformer-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041745-b9cede,transformer,True,0,100,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-transformer-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041745-b9cede.pt,100,32,38.60640227794647,74.57627058029175,38.25733498527616,39.406060606060606,36.56152770202851,"{'Fruits': {'n': 105, 'acc@1': 43.80952380952381, 'acc@5': 72.38095238095238}, 'Herbs': {'n': 107, 'acc@1': 37.38317757009346, 'acc@5': 57.943925233644855}, 'Nuts': {'n': 113, 'acc@1': 33.6283185840708, 'acc@5': 84.070796460177}, 'Spices': {'n': 104, 'acc@1': 42.30769230769231, 'acc@5': 83.65384615384616}, 'Vegetables': {'n': 102, 'acc@1': 36.27450980392157, 'acc@5': 74.50980392156863}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-transformer-c1-g0-w100-bs32-lr0.0003-seed42-20250922-041745-b9cede/results.jsonl
2025-09-22T04:18:59,cSEL_grad_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041824-a36c7a,transformer,True,25,100,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041824-a36c7a.pt,100,32,58.565735816955566,84.86056327819824,62.14655028038323,58.69494949494949,58.355390901069526,"{'Fruits': {'n': 99, 'acc@1': 61.61616161616161, 'acc@5': 86.86868686868688}, 'Herbs': {'n': 98, 'acc@1': 59.183673469387756, 'acc@5': 83.6734693877551}, 'Nuts': {'n': 107, 'acc@1': 53.271028037383175, 'acc@5': 81.30841121495327}, 'Spices': {'n': 98, 'acc@1': 63.26530612244898, 'acc@5': 86.73469387755102}, 'Vegetables': {'n': 100, 'acc@1': 56.00000000000001, 'acc@5': 86.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-transformer-c1-g25-w100-bs32-lr0.0003-seed42-20250922-041824-a36c7a/results.jsonl
2025-09-22T04:19:18,cSEL_grad_w100-mlp-c1-g0-w100-bs32-lr0.001-seed42-20250922-041902-91abb6,mlp,True,0,100,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 2649, 'test_windows': 531, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-mlp-c1-g0-w100-bs32-lr0.001-seed42-20250922-041902-91abb6.pt,100,32,24.105460941791534,55.743879079818726,24.85621634404243,23.920707070707074,19.503144746713232,"{'Fruits': {'n': 105, 'acc@1': 23.809523809523807, 'acc@5': 45.714285714285715}, 'Herbs': {'n': 107, 'acc@1': 21.49532710280374, 'acc@5': 52.336448598130836}, 'Nuts': {'n': 113, 'acc@1': 19.469026548672566, 'acc@5': 60.17699115044248}, 'Spices': {'n': 104, 'acc@1': 34.61538461538461, 'acc@5': 69.23076923076923}, 'Vegetables': {'n': 102, 'acc@1': 21.568627450980394, 'acc@5': 50.98039215686274}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-mlp-c1-g0-w100-bs32-lr0.001-seed42-20250922-041902-91abb6/results.jsonl
2025-09-22T04:19:37,cSEL_grad_w100-mlp-c1-g25-w100-bs32-lr0.001-seed42-20250922-041921-ab2c4e,mlp,True,25,100,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 2512, 'test_windows': 502, 'T': 100, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/cSEL_grad_w100-mlp-c1-g25-w100-bs32-lr0.001-seed42-20250922-041921-ab2c4e.pt,100,32,26.49402618408203,58.96414518356323,26.742695737355177,26.606060606060606,24.668928478342142,"{'Fruits': {'n': 99, 'acc@1': 22.22222222222222, 'acc@5': 57.57575757575758}, 'Herbs': {'n': 98, 'acc@1': 36.734693877551024, 'acc@5': 65.3061224489796}, 'Nuts': {'n': 107, 'acc@1': 17.75700934579439, 'acc@5': 42.99065420560748}, 'Spices': {'n': 98, 'acc@1': 36.734693877551024, 'acc@5': 69.38775510204081}, 'Vegetables': {'n': 100, 'acc@1': 20.0, 'acc@5': 61.0}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_cw100/cSEL_grad_w100-mlp-c1-g25-w100-bs32-lr0.001-seed42-20250922-041921-ab2c4e/results.jsonl
