timestamp,run_name,model,contrastive,gradient,window_size,epochs,batch_size,lr,seed,device,fft,fft_cutoff,sampling_rate,dataset,checkpoint,window,batch,acc1,acc5,precision_macro,recall_macro,f1_macro,per_category,_source_file
2025-09-22T19:07:18,SEL_grad_w50-mlp-c0-g0-w50-bs32-lr0.0003-seed42-20250922-190656-31a652,mlp,False,0,50,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-mlp-c0-g0-w50-bs32-lr0.0003-seed42-20250922-190656-31a652.pt,50,32,19.064430714916153,58.16416593115622,16.088740919973375,18.646853002070394,14.602077402831426,"{'Fruits': {'n': 224, 'acc@1': 8.928571428571429, 'acc@5': 56.69642857142857}, 'Herbs': {'n': 225, 'acc@1': 10.666666666666668, 'acc@5': 47.11111111111111}, 'Nuts': {'n': 240, 'acc@1': 17.5, 'acc@5': 66.25}, 'Spices': {'n': 222, 'acc@1': 31.98198198198198, 'acc@5': 68.46846846846847}, 'Vegetables': {'n': 222, 'acc@1': 26.576576576576578, 'acc@5': 51.80180180180181}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-mlp-c0-g0-w50-bs32-lr0.0003-seed42-20250922-190656-31a652/results.jsonl
2025-09-22T19:07:42,SEL_grad_w50-mlp-c0-g25-w50-bs32-lr0.0003-seed42-20250922-190721-a0803b,mlp,False,25,50,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-mlp-c0-g25-w50-bs32-lr0.0003-seed42-20250922-190721-a0803b.pt,50,32,18.282548476454295,49.03047091412742,23.008011911235435,18.07456066054464,17.86336022317992,"{'Fruits': {'n': 214, 'acc@1': 17.75700934579439, 'acc@5': 41.1214953271028}, 'Herbs': {'n': 215, 'acc@1': 15.813953488372093, 'acc@5': 42.7906976744186}, 'Nuts': {'n': 230, 'acc@1': 20.434782608695652, 'acc@5': 55.65217391304348}, 'Spices': {'n': 212, 'acc@1': 17.92452830188679, 'acc@5': 55.660377358490564}, 'Vegetables': {'n': 212, 'acc@1': 19.339622641509436, 'acc@5': 49.528301886792455}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-mlp-c0-g25-w50-bs32-lr0.0003-seed42-20250922-190721-a0803b/results.jsonl
2025-09-22T19:08:12,SEL_grad_w50-cnn-c0-g0-w50-bs32-lr0.0003-seed42-20250922-190745-ea3cc6,cnn,False,0,50,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-cnn-c0-g0-w50-bs32-lr0.0003-seed42-20250922-190745-ea3cc6.pt,50,32,24.44836716681377,64.43071491615181,24.42747915915175,23.830921397443138,19.561149763060083,"{'Fruits': {'n': 224, 'acc@1': 35.714285714285715, 'acc@5': 67.85714285714286}, 'Herbs': {'n': 225, 'acc@1': 18.22222222222222, 'acc@5': 48.0}, 'Nuts': {'n': 240, 'acc@1': 18.75, 'acc@5': 72.5}, 'Spices': {'n': 222, 'acc@1': 25.675675675675674, 'acc@5': 73.87387387387388}, 'Vegetables': {'n': 222, 'acc@1': 24.324324324324326, 'acc@5': 59.45945945945946}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-cnn-c0-g0-w50-bs32-lr0.0003-seed42-20250922-190745-ea3cc6/results.jsonl
2025-09-22T19:08:43,SEL_grad_w50-cnn-c0-g25-w50-bs32-lr0.0003-seed42-20250922-190816-bcf7a7,cnn,False,25,50,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-cnn-c0-g25-w50-bs32-lr0.0003-seed42-20250922-190816-bcf7a7.pt,50,32,45.42936288088642,81.07109879963066,51.72939649994841,44.98806482609686,44.17559253062056,"{'Fruits': {'n': 214, 'acc@1': 56.54205607476636, 'acc@5': 89.7196261682243}, 'Herbs': {'n': 215, 'acc@1': 49.76744186046512, 'acc@5': 73.0232558139535}, 'Nuts': {'n': 230, 'acc@1': 42.173913043478265, 'acc@5': 79.13043478260869}, 'Spices': {'n': 212, 'acc@1': 52.83018867924528, 'acc@5': 85.84905660377359}, 'Vegetables': {'n': 212, 'acc@1': 25.943396226415093, 'acc@5': 77.83018867924528}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-cnn-c0-g25-w50-bs32-lr0.0003-seed42-20250922-190816-bcf7a7/results.jsonl
2025-09-22T19:09:35,SEL_grad_w50-lstm-c0-g0-w50-bs32-lr0.0003-seed42-20250922-190847-4d9c87,lstm,False,0,50,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-lstm-c0-g0-w50-bs32-lr0.0003-seed42-20250922-190847-4d9c87.pt,50,32,25.94880847308032,59.84112974404236,22.91271692435337,26.374809393505043,22.689584324690774,"{'Fruits': {'n': 224, 'acc@1': 30.357142857142854, 'acc@5': 62.94642857142857}, 'Herbs': {'n': 225, 'acc@1': 17.333333333333336, 'acc@5': 42.66666666666667}, 'Nuts': {'n': 240, 'acc@1': 21.666666666666668, 'acc@5': 64.16666666666667}, 'Spices': {'n': 222, 'acc@1': 32.432432432432435, 'acc@5': 68.46846846846847}, 'Vegetables': {'n': 222, 'acc@1': 28.37837837837838, 'acc@5': 60.810810810810814}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-lstm-c0-g0-w50-bs32-lr0.0003-seed42-20250922-190847-4d9c87/results.jsonl
2025-09-22T19:10:24,SEL_grad_w50-lstm-c0-g25-w50-bs32-lr0.0003-seed42-20250922-190938-c95d08,lstm,False,25,50,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-lstm-c0-g25-w50-bs32-lr0.0003-seed42-20250922-190938-c95d08.pt,50,32,41.55124653739612,82.36380424746076,43.614679609023725,41.62813731463045,40.79883687007171,"{'Fruits': {'n': 214, 'acc@1': 39.25233644859813, 'acc@5': 85.04672897196261}, 'Herbs': {'n': 215, 'acc@1': 29.767441860465116, 'acc@5': 76.27906976744187}, 'Nuts': {'n': 230, 'acc@1': 48.69565217391305, 'acc@5': 81.73913043478261}, 'Spices': {'n': 212, 'acc@1': 53.301886792452834, 'acc@5': 88.67924528301887}, 'Vegetables': {'n': 212, 'acc@1': 36.32075471698113, 'acc@5': 80.18867924528303}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-lstm-c0-g25-w50-bs32-lr0.0003-seed42-20250922-190938-c95d08/results.jsonl
2025-09-22T19:11:34,SEL_grad_w50-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20250922-191027-45cc2c,transformer,False,0,50,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20250922-191027-45cc2c.pt,50,32,34.15710503089144,71.66813768755517,33.01110518382939,34.769781522825,30.679689992837144,"{'Fruits': {'n': 224, 'acc@1': 41.517857142857146, 'acc@5': 68.30357142857143}, 'Herbs': {'n': 225, 'acc@1': 34.22222222222222, 'acc@5': 63.55555555555556}, 'Nuts': {'n': 240, 'acc@1': 27.500000000000004, 'acc@5': 74.58333333333333}, 'Spices': {'n': 222, 'acc@1': 35.585585585585584, 'acc@5': 77.02702702702703}, 'Vegetables': {'n': 222, 'acc@1': 32.432432432432435, 'acc@5': 74.77477477477478}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-transformer-c0-g0-w50-bs32-lr0.0003-seed42-20250922-191027-45cc2c/results.jsonl
2025-09-22T19:12:42,SEL_grad_w50-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20250922-191138-d2b93a,transformer,False,25,50,90,32,0.0003,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20250922-191138-d2b93a.pt,50,32,50.60018467220684,85.0415512465374,53.511285612650724,50.901491649083184,49.55693966291866,"{'Fruits': {'n': 214, 'acc@1': 56.54205607476636, 'acc@5': 93.45794392523365}, 'Herbs': {'n': 215, 'acc@1': 41.86046511627907, 'acc@5': 75.34883720930232}, 'Nuts': {'n': 230, 'acc@1': 54.347826086956516, 'acc@5': 85.65217391304348}, 'Spices': {'n': 212, 'acc@1': 52.83018867924528, 'acc@5': 86.32075471698113}, 'Vegetables': {'n': 212, 'acc@1': 47.16981132075472, 'acc@5': 84.43396226415094}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-transformer-c0-g25-w50-bs32-lr0.0003-seed42-20250922-191138-d2b93a/results.jsonl
2025-09-22T19:13:07,SEL_grad_w50-mlp-c0-g0-w50-bs32-lr0.001-seed42-20250922-191246-464ff2,mlp,False,0,50,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 5661, 'test_windows': 1133, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-mlp-c0-g0-w50-bs32-lr0.001-seed42-20250922-191246-464ff2.pt,50,32,20.211827007943516,56.22241835834069,15.934093977187183,19.5717711274233,15.171139613582344,"{'Fruits': {'n': 224, 'acc@1': 5.803571428571429, 'acc@5': 54.46428571428571}, 'Herbs': {'n': 225, 'acc@1': 18.666666666666668, 'acc@5': 51.55555555555556}, 'Nuts': {'n': 240, 'acc@1': 20.833333333333336, 'acc@5': 62.083333333333336}, 'Spices': {'n': 222, 'acc@1': 25.225225225225223, 'acc@5': 66.21621621621621}, 'Vegetables': {'n': 222, 'acc@1': 30.630630630630627, 'acc@5': 46.3963963963964}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-mlp-c0-g0-w50-bs32-lr0.001-seed42-20250922-191246-464ff2/results.jsonl
2025-09-22T19:13:31,SEL_grad_w50-mlp-c0-g25-w50-bs32-lr0.001-seed42-20250922-191310-e3b0ed,mlp,False,25,50,90,32,0.001,42,,False,0.05,1.0,"{'train_windows': 5411, 'test_windows': 1083, 'T': 50, 'C': 6, 'classes': 50}",/orcd/home/002/dewei/workspace/SmellNet/models/checkpoints/SEL_grad_w50-mlp-c0-g25-w50-bs32-lr0.001-seed42-20250922-191310-e3b0ed.pt,50,32,16.343490304709142,51.061865189289016,20.733329416842587,16.099091602524098,16.140896686936717,"{'Fruits': {'n': 214, 'acc@1': 15.42056074766355, 'acc@5': 42.05607476635514}, 'Herbs': {'n': 215, 'acc@1': 11.627906976744185, 'acc@5': 44.18604651162791}, 'Nuts': {'n': 230, 'acc@1': 20.869565217391305, 'acc@5': 56.95652173913044}, 'Spices': {'n': 212, 'acc@1': 15.09433962264151, 'acc@5': 57.07547169811321}, 'Vegetables': {'n': 212, 'acc@1': 18.39622641509434, 'acc@5': 54.71698113207547}}",/orcd/home/002/dewei/workspace/SmellNet/models/runs_w50/SEL_grad_w50-mlp-c0-g25-w50-bs32-lr0.001-seed42-20250922-191310-e3b0ed/results.jsonl
