timestamp_ms,NO2,C2H5CH,VOC,CO
0.0,591.0,925.0,610.0,715.0
100.0,594.0,926.0,613.0,719.0
200.0,597.0,928.0,614.0,721.0
300.0,599.0,929.0,616.0,722.0
400.0,602.0,930.0,618.0,721.0
500.0,604.0,931.0,620.0,720.0
600.0,607.0,931.0,623.0,717.0
700.0,609.0,932.0,624.0,714.0
800.0,612.0,932.0,624.0,710.0
900.0,614.0,932.0,626.0,705.0
1000.0,615.0,933.0,626.0,701.0
1100.0,617.0,933.0,627.0,696.0
1200.0,617.0,932.0,628.0,689.0
1300.0,620.0,933.0,630.0,683.0
1400.0,620.0,934.0,630.0,676.0
1500.0,621.0,933.0,629.0,670.0
1600.0,621.0,933.0,630.0,664.0
1700.0,622.0,933.0,630.0,657.0
1800.0,621.0,933.0,630.0,651.0
1900.0,623.0,933.0,630.0,645.0
2000.0,623.0,934.0,630.0,642.0
2100.0,622.0,933.0,630.0,635.0
2200.0,622.0,932.0,631.0,632.0
2300.0,622.0,933.0,630.0,629.0
2400.0,623.0,931.0,631.0,625.0
2500.0,623.0,932.0,632.0,623.0
2600.0,622.0,932.0,632.0,620.0
2700.0,622.0,931.0,633.0,618.0
2800.0,623.0,930.0,633.0,617.0
2900.0,623.0,931.0,633.0,618.0
3000.0,623.0,932.0,634.0,618.0
3100.0,623.0,931.0,636.0,618.0
3200.0,622.0,931.0,636.0,620.0
3300.0,623.0,931.0,637.0,622.0
3400.0,623.0,930.0,638.0,623.0
3500.0,623.0,930.0,639.0,626.0
3600.0,623.0,930.0,641.0,629.0
3700.0,623.0,931.0,642.0,631.0
3800.0,623.0,930.0,642.0,634.0
3900.0,623.0,931.0,644.0,637.0
4000.0,623.0,931.0,646.0,639.0
4100.0,624.0,930.0,646.0,641.0
4200.0,624.0,930.0,648.0,645.0
4300.0,625.0,930.0,650.0,648.0
4400.0,625.0,931.0,651.0,650.0
4500.0,626.0,930.0,652.0,654.0
4600.0,626.0,931.0,654.0,655.0
4700.0,626.0,931.0,655.0,656.0
4800.0,627.0,931.0,657.0,658.0
4900.0,628.0,931.0,657.0,659.0
5000.0,628.0,932.0,659.0,660.0
5100.0,628.0,931.0,661.0,662.0
5200.0,629.0,931.0,661.0,662.0
5300.0,629.0,930.0,662.0,661.0
5400.0,630.0,931.0,664.0,662.0
5500.0,629.0,931.0,665.0,663.0
5600.0,629.0,931.0,666.0,661.0
5700.0,630.0,931.0,666.0,662.0
5800.0,630.0,931.0,668.0,661.0
5900.0,631.0,931.0,669.0,660.0
6000.0,631.0,931.0,669.0,657.0
6100.0,631.0,932.0,670.0,658.0
6200.0,631.0,931.0,670.0,656.0
6300.0,631.0,931.0,672.0,653.0
6400.0,631.0,932.0,672.0,651.0
6500.0,630.0,932.0,672.0,651.0
6600.0,631.0,932.0,672.0,650.0
6700.0,631.0,931.0,674.0,647.0
6800.0,631.0,931.0,673.0,646.0
6900.0,631.0,932.0,674.0,644.0
7000.0,631.0,930.0,674.0,642.0
7100.0,630.0,931.0,674.0,641.0
7200.0,630.0,931.0,674.0,637.0
7300.0,630.0,932.0,675.0,636.0
7400.0,631.0,931.0,675.0,635.0
7500.0,630.0,931.0,676.0,634.0
7600.0,631.0,930.0,676.0,633.0
7700.0,630.0,931.0,676.0,630.0
7800.0,630.0,931.0,676.0,629.0
7900.0,630.0,931.0,676.0,629.0
8000.0,630.0,931.0,677.0,628.0
8100.0,630.0,931.0,676.0,627.0
8200.0,629.0,931.0,678.0,625.0
8300.0,630.0,931.0,678.0,623.0
